Well_ID,S.No,State,District,Taluka,Site,Latitude,Longitude,Year,pH,EC,CO3,Cl,SO4,NO3,TH,Ca,Mg,Na,K,F,TDS,Water_Quality_New
,5756,Punjab,Taran Taran,Bhikhiwind,Aminsha Khatra,31.396,74.625,2020,8.7,590.0,60,28.0,5.199999999999999,16.928,160.0,8.0,34.0,90.0,4.8,0.25,218.0,Good
,5757,Punjab,Taran Taran,Tarn Taran,Chabal,31.481,74.8,2020,8.6,452.0,36,6.9,10.0,1.0419999999999998,110.0,20.0,15.0,77.99999999999999,4.8,0.21999999999999997,164.4,Good
,5758,Karnataka,Bangalore Urban,BANGALORE NORTH,Byrasandra,12.92,77.57,2020,8.1,698.0,0,55.0,65.0,22.0,200.0,28.0,30.999999999999996,53.0,6.0,2.0,429.6,Excellent
,5759,HP,Kangra,Indora,Channur,32.14444444,75.68694444,2020,8.7,540.0,60,21.0,12.6,20.0,120.0,12.0,22.0,86.0,1.5,0.3,304.2,Good
,5760,HP,Kangra,Nurpur,Raja Ka Talab,32.20972222,75.92166667,2020,8.3,215.0,Nil,21.0,12.199999999999998,9.5,100.0,36.0,6.4,22.000000000000004,2.5800000000000005,0.14,203.0,Excellent
,5761,HP,Kangra,Kangra,Rait,32.18555556,76.21222222,2020,8.3,225.0,Nil,14.0,33.4,14.0,90.0,28.0,11.5456,22.000000000000004,1.8,0.4,200.0,Excellent
,5762,HP,Kangra,Dehra gopipur,Jawalamukhi,31.8775,76.31638889,2020,8.4,550.0,24,56.0,10.0,17.0,130.0,24.0,17.0,70.0,1.5,0.25,188.99999999999997,Excellent
,5763,HP,Kangra,Dehra gopipur,Dehrian,31.92472222,76.27277778,2020,8.1,300.0,Nil,21.0,18.0,16.0,110.0,40.0,8.399999999999999,27.0,2.528,0.18,176.19999999999996,Excellent
,5764,HP,Kangra,Jawali,Bhalad,31.19166667,75.99555556,2020,8.5,415.0,36,35.0,10.0,11.0,120.0,20.0,17.0,50.0,2.3,0.21999999999999997,178.8,Excellent
,5765,HP,Kangra,Indora,Olehrian,32.07472222,75.6375,2020,8.2,1206.0,24,104.0,97.0,25.9,250.0,28.0,44.0,76.0,148.0,0.16,707.6000000000001,Excellent
,5766,HP,Kangra,Baijnath,Pandtehr,32.03722222,76.64611111,2020,8.0,126.0,0,14.0,1.1,3.4,40.0,12.0,2.0,9.0,2.0,0.23,103.6,Excellent
,5767,HP,Kangra,Rakkar,Rakkar,31.78722222,76.25805556,2020,8.2,361.0,12,28.0,1.0,0.05,100.0,14.0,16.0,20.0,0.66,0.10999999999999999,120.60000000000001,Excellent
,5768,HP,Kangra,Indora,Kathgarh,32.11722222,75.63472222,2020,8.4,371.0,24,14.0,5.0,9.62,130.0,16.0,22.0,27.0,6.07,0.09,251.79999999999998,Excellent
,5769,HP,Kangra,Shahpur,39 Miles (Shahpur),32.21916667,76.17611111,2020,8.4,275.0,24,21.0,2.0,8.2,160.0,24.0,24.0,13.0,2.2,0.08,280.40000000000003,Excellent
,5770,HP,Kangra,Nurpur,Basa-Bazira,32.26944444,75.86972222,2020,8.4,335.0,24,21.0,1.0,20.4,160.0,20.0,27.0,13.3,0.9,0.1,279.0,Excellent
,5771,HP,Kangra,Nurpur,Bhatka,32.31555556,75.88777778,2020,8.4,291.0,24,14.0,2.0,1.4000000000000001,110.0,20.0,15.0,25.300000000000004,2.91,0.13,149.2,Excellent
,5772,HP,Kangra,Nurpur,Lakhnaut,32.38555556,75.90972222,2020,8.4,190.0,12,21.0,2.0,2.97,100.0,24.0,10.0,7.7,0.6,0.10999999999999999,139.8,Excellent
,5773,HP,Kangra,Nurpur,Naura,31.99888889,76.48833333,2020,8.3,257.0,24,21.0,2.0,0.0,150.0,36.0,15.0,8.8,1.2,0.12000000000000001,212.8,Excellent
,5774,HP,Kangra,Nurpur,Riyali,32.01888889,75.81333333,2020,8.3,259.0,12,14.0,5.0,5.77,120.0,24.0,15.0,10.3,4.2,0.10999999999999999,150.79999999999998,Excellent
,5775,HP,Kangra,Nurpur,Changrara,32.17138889,75.69527778,2020,8.5,315.0,24,28.0,3.0,14.559999999999999,140.0,28.0,17.0,21.0,1.97,0.12000000000000001,194.4,Excellent
,5776,HP,Kangra,Nurpur,Barot,32.12833333,75.93138889,2020,8.4,287.0,12,28.0,12.0,17.0,140.0,28.0,17.0,16.0,4.3,0.01,254.6,Excellent
,5777,HP,Una,Una,Khawaja,31.50361111,76.22722222,2020,8.3,579.0,12,69.0,42.0,25.7,140.0,28.0,17.0,55.47,16.55,0.21999999999999997,236.40000000000003,Excellent
,5778,HP,Una,Amb,Kuthera Jaswan,31.60583333,76.11805556,2020,8.6,353.0,24,28.0,1.0,16.2,120.0,12.0,22.0,28.5,1.6000000000000003,0.17,188.39999999999998,Good
,5779,HP,Una,Amb,Ganehri,31.72638889,76.02222222,2020,8.3,343.0,24,14.0,1.0,18.3,160.0,48.0,10.0,12.47,1.43,0.15,227.39999999999998,Excellent
,5780,HP,Una,Amb,Guglehar,31.56666667,76.14333333,2020,8.3,331.0,24,21.0,1.0,24.8,110.0,20.0,15.0,29.8,1.62,0.12000000000000001,181.00000000000003,Excellent
,5781,HP,Una,Una,Jalehra,31.49055556,76.23833333,2020,8.8,292.0,36,28.0,3.0,5.4,110.0,16.0,17.0,30.0,1.61,0.21,192.8,Good
,5782,HP,Una,Una,Ishpur,31.50555556,76.17888889,2020,8.3,1045.0,24,125.0,115.0,47.0,250.0,64.0,22.0,115.99999999999999,15.45,0.19,533.6,Excellent
,5783,HP,Una,Amb,Badsali,31.47777778,76.17888889,2020,8.0,842.0,0,111.0,80.0,89.1,240.0,56.0,24.0,67.8,2.7,0.13,349.19999999999993,Good
,5784,HP,Una,Amb,Tahliwal,31.35138889,76.27583333,2020,8.2,379.0,0,63.0,30.0,4.91,140.0,32.0,15.0,38.36,3.936,0.13,224.8,Excellent
,5785,HP,Hamirpur,Nadaun,Bhagnallah,31.77527778,76.34277778,2020,8.3,365.0,12,35.0,2.0,33.7,120.0,28.0,12.0,23.18,2.0,0.13,186.20000000000002,Excellent
,5786,HP,Hamirpur,Bijhri,Bijhri,31.52277778,76.53944444,2020,8.4,325.0,12,35.0,20.0,10.72,100.0,28.0,7.000000000000001,28.0,2.5,0.12000000000000001,172.0,Excellent
,5787,HP,Mandi,Mandi,Bangrotu,31.61083333,76.91972222,2020,8.3,554.0,12,56.0,21.0,34.2,150.0,32.0,17.0,38.199999999999996,16.3,0.19,188.39999999999998,Excellent
,5788,HP,Mandi,Mandi,Gaagal,31.63027778,76.96138889,2020,8.3,260.0,12,21.0,2.0,3.12,90.0,32.0,2.0,15.3,6.38,0.15,167.0,Excellent
,5789,HP,Mandi,Mandi,Rati,31.59972222,76.90194444,2020,8.3,361.0,12,42.0,5.0,29.220000000000002,120.0,28.0,12.0,21.2,5.3,0.1,194.20000000000002,Excellent
,5790,Haryana,Ambala,Ambala,Kakru,30.4083,76.7875,2020,8.0,2445.0,0,369.0,118.99999999999999,12.0,420.0,28.0,85.0,373.99999999999994,15.0,0.61,1464.0,Moderate
,5791,Haryana,Ambala,Barara,Uplana,30.2833,77.0333,2020,8.4,437.0,24,14.0,10.0,2.1,180.0,24.0,29.0,38.99999999999999,1.8,0.31,267.4,Excellent
,5792,Haryana,Ambala,Ambala,Saha,30.3167,76.9833,2020,8.5,510.0,36,21.0,31.000000000000004,0.07,130.0,20.0,19.0,74.0,2.6,0.32,159.2,Excellent
,5793,Haryana,Ambala,Ambala,Ambala H. Line,30.361,76.8485,2020,8.8,1444.0,72,28.0,268.0,10.0,70.0,12.0,10.0,321.0,5.0,5.87,1049.6000000000001,Moderate
,5794,Haryana,Bhiwani,Bhiwani,Tigrana,28.8422,76.15,2020,7.8,5071.0,0,1078.0,764.0,8.1,1071.0,144.0,173.0,713.9999999999999,11.0,0.9699999999999999,3452.9999999999995,Poor
,5795,Haryana,Bhiwani,Bhawani Khera,Bhawani Khera,28.9361,76.0417,2020,8.3,3110.0,36,468.0,807.0000000000001,3.8999999999999995,560.0,88.00000000000001,83.0,504.0,8.0,0.9600000000000001,2231.2000000000003,Poor
,5796,Haryana,Bhiwani,Badhra,Atela,28.5783,76.1058,2020,8.8,1477.0,72,106.0,61.0,101.0,110.0,16.0,17.0,303.0,2.5,0.1,497.79999999999995,Good
,5797,Haryana,Bhiwani,Dadri II,Dadri,28.5958,76.2667,2020,8.1,3763.0,0,652.0,781.0,86.0,1031.0,148.0,161.0,379.0,42.0,0.08,2832.0000000000005,Worst
,5798,Haryana,Bhiwani,Dadri - I,Loharwala,28.6291,76.3603,2020,8.3,5767.0,0,1730.0,15.0,37.0,1591.0,237.0,243.0,541.0,174.99999999999997,0.71,3349.4,Poor
,5799,Haryana,Bhiwani,Bhiwani,Hetampura,28.699,75.9884,2020,8.1,5002.0,0,893.0,987.0,91.0,711.0,104.0,109.0,861.0,3.0,0.79,2924.0,Worst
,5800,Haryana,Bhiwani,Badhra,Jui kalan,28.6333,75.9389,2020,8.6,1037.0,48,135.0,102.0,4.9,120.0,24.0,15.0,186.0,1.4,0.89,585.4,Good
,5801,Haryana,Bhiwani,Loharu,Singhani,28.5333,75.8,2020,8.6,1952.0,36,255.0,241.0,231.0,210.0,24.0,37.0,390.99999999999994,3.0,0.37,456.0,Moderate
,5802,Haryana,Bhiwani,Dari- II,Bijna,28.4636,76.1422,2020,8.0,3632.0,0,723.0,391.0,404.0,1321.0,120.0,247.99999999999997,247.0,2.5,0.33,2261.4,Worst
,5803,Haryana,Bhiwani,Siwani,Mohila,28.8483,75.6222,2020,8.7,673.0,48,28.0,30.0,25.0,290.0,20.0,58.0,41.0,0.5,1.12,514.6,Good
,5804,Haryana,Bhiwani,Tosham,Pataudi,28.7972,75.8083,2020,8.8,3487.0,120,454.0,310.99999999999994,57.0,250.0,24.0,46.0,704.0000000000001,3.0,0.29,1611.2,Poor
,5805,Haryana,Faridabad,Ballabhgarh,Sikri,28.2755,77.2375,2020,7.9,5510.0,0,1418.0,554.0,19.0,872.0,88.00000000000001,158.0,772.0,150.0,0.10999999999999999,2791.6,Poor
,5806,Haryana,Faridabad,Ballabhgarh,Ferozpur Kalan,28.3028,77.2375,2020,8.5,1907.0,43,248.0,127.0,9.7,210.0,21.0,38.0,347.0,3.5,2.75,1056.0,Good
,5807,Haryana,Faridabad,Faridabad,CGWB CHQ NH-IV,28.4181,77.3139,2020,8.1,3780.0,0,978.0,297.0,13.0,431.0,80.0,56.00000000000001,674.9999999999999,9.0,0.46,2300.2,Poor
,5808,Haryana,Faridabad,Faridabad,Ballabhgarh,28.3472,77.335,2020,7.9,3660.0,0,702.0,352.0,87.0,588.0,72.0,100.0,584.0,20.0,0.59,1824.3999999999996,Poor
,5809,Haryana,Fatehabad,Tohana,Nangla,29.6139,75.8875,2020,8.7,2039.0,60,220.0,266.0,33.0,340.0,12.0,75.0,324.0,18.0,1.7400000000000002,1561.8,Moderate
,5810,Haryana,Fatehabad,Fatehabad,Bannawali,29.3986,75.43,2020,8.3,1750.0,12,149.0,557.0,2.3,530.0,84.0,78.0,178.0,6.0,1.41,1043.8,Poor
,5811,Haryana,Fatehabad,Bhattu Kalan,Mehu Wala,29.4133,75.3278,2020,8.0,337.0,0,21.0,41.0,38.0,130.0,36.0,10.0,13.0,3.3,0.37,288.4000000000001,Excellent
,5812,Haryana,Fatehabad,Ratia,Aharwan,29.6078,75.5417,2020,8.4,745.0,24,57.0,86.0,23.0,280.0,16.0,58.0,45.0,5.0,0.39,543.5999999999999,Good
,5813,Haryana,Fatehabad,Bhuna,Khajuri Jatti,29.4756,75.6111,2020,8.5,941.0,36,71.0,137.0,27.0,330.0,16.0,71.0,66.0,9.0,0.52,691.6000000000003,Good
,5814,Haryana,Gurugram,Farukhnagar,Chandu,28.475,76.9167,2020,8.6,240.0,60,21.0,0.0,1.7999999999999998,120.0,32.0,10.0,8.5,2.7,0.08,182.4,Good
,5815,Haryana,Gurugram,Farukhnagar,Khedi Khurampur,28.445,76.7861,2020,7.8,6071.0,0,1971.0,89.0,17.0,1681.0,313.0,219.0,635.0,6.0,0.10999999999999999,3279.6,Poor
,5816,Haryana,Gurugram,Farukhnagar,Siwari,28.4633,76.7278,2020,7.6,6150.0,0,2113.0,14.0,0.01,2262.0,341.0,343.0,423.0,7.0,0.1,4634.2,Poor
,5817,Haryana,Gurugram,Gurugram,Machana,28.4083,76.75,2020,8.2,5960.0,0,1588.0,478.0,32.0,871.0,104.0,148.0,975.0,14.0,0.19,3803.0000000000005,Poor
,5818,Haryana,Gurugram,Farukhnagar,Nurgarh,28.3583,76.6806,2020,8.5,23.02,60,461.0,0.0,0.0,520.0,64.0,88.0,331.0,1.0,1.11,884.4,Moderate
,5819,Haryana,Gurugram,Pataudi,Meoka,28.4089,76.9192,2020,8.9,1261.0,144,71.0,0.0,35.0,116.0,16.0,18.0,267.0,2.5,1.41,531.8000000000001,Good
,5820,Haryana,Gurugram,Gurugram,Manesar,28.3525,76.9547,2020,8.1,215.0,0,14.0,0.0,0.6,130.0,28.0,15.0,5.2,2.1,0.2,170.20000000000002,Excellent
,5821,Haryana,Gurugram,Farukhnagar,Fazilpur Badli,28.425,76.8583,2020,8.4,989.0,36,128.0,61.0,92.0,229.99999999999997,24.0,41.0,124.0,1.9,0.27,440.00000000000006,Good
,5822,Haryana,Gurugram,Farukhnagar,Basonda Tripati,28.3847,76.6764,2020,8.6,2039.0,48,397.0,109.0,26.0,160.0,16.0,29.0,415.0,0.81,0.21999999999999997,653.2,Good
,5823,Haryana,Gurugram,Pataudi,Pataudi,28.3375,76.7542,2020,8.8,1144.0,60,128.0,76.0,109.0,120.0,12.0,22.0,231.0,1.5,0.26,491.99999999999994,Good
,5824,Haryana,Gurugram,Pataudi,Lokra,28.2708,76.7556,2020,8.6,642.0,60,43.0,0.0,41.0,170.0,16.0,32.0,94.0,2.0,0.18,253.40000000000003,Good
,5825,Haryana,Hisar,Hissar - I,Mangali,29.0417,75.7222,2020,8.6,4201.0,60,397.0,1104.0,233.0,651.0,20.0,146.0,687.0000000000001,8.0,2.09,2649.8,Worst
,5826,Haryana,Hisar,Adampur,Basra,29.2167,75.525,2020,8.7,3701.0,96,666.0,97.0,391.0,490.0,24.0,104.99999999999999,617.0,17.0,3.42,760.9999999999999,Moderate
,5827,Haryana,Hisar,Adampur,Ghursal,29.1708,75.4228,2020,8.3,723.0,12,71.0,143.0,0.87,190.0,44.00000000000001,19.0,81.0,5.0,1.21,355.6,Excellent
,5828,Haryana,Hisar,Agroha,Agroha,29.325,75.6228,2020,7.8,5271.0,0,1390.0,548.0,115.0,1731.0,236.0,277.0,429.0,25.000000000000004,0.36,3268.5999999999995,Worst
,5829,Haryana,Hisar,Agroha,Kuleri,29.3606,75.6603,2020,8.4,2061.0,36,312.0,362.0,23.0,681.0,52.0,134.0,126.0,80.0,0.57,1767.8000000000002,Poor
,5830,Haryana,Hisar,Adampur,Adampur,29.2783,75.4919,2020,8.2,360.0,0,21.0,48.99999999999999,1.2,160.0,32.0,19.0,12.0,2.3,1.42,289.99999999999994,Excellent
,5831,Haryana,Hisar,Agroha,Siwani Bolan,29.4083,75.6833,2020,8.6,2986.0,36,617.0,351.0,215.0,510.0,56.0,90.0,340.0,230.0,0.21,1485.4,Worst
,5832,Haryana,Hisar,Barwala,Behbalpur,29.2833,75.7894,2020,7.6,5719.0,0,978.0,1224.0,42.0,2422.0,349.0,257.0,435.0,8.0,0.21,5594.8,Poor
,5833,Haryana,Hisar,Agroha,kanoh,29.3728,75.7569,2020,8.9,2254.0,96,248.0,121.0,231.0,290.0,24.0,56.00000000000001,410.0,9.0,7.609999999999999,824.6,Moderate
,5834,Haryana,Hisar,Barwala,Banbhauri,29.4,76.05,2020,8.5,4244.0,72,596.0,934.0000000000001,16.0,610.0,40.0,123.99999999999999,732.0,14.0,4.81,1706.3999999999999,Poor
,5835,Haryana,Hisar,Narnaud,Kapro,29.3789,76.1131,2020,8.1,11060.0,0,3675.0,40.0,275.0,841.0,48.0,175.0,2126.0,32.0,0.69,5073.4,Poor
,5836,Haryana,Hisar,Narnaud,Kherijalab,29.3417,76.0833,2020,8.5,565.0,24,78.0,23.0,3.7,180.0,24.0,29.0,42.0,4.0,0.31,234.2,Excellent
,5837,Haryana,Hisar,Barwala,Gianpura,29.3497,76.0232,2020,7.9,6460.0,0,723.0,1807.0,108.0,2012.0,148.0,399.0,568.0,5.0,0.8199999999999998,5701.400000000001,Worst
,5838,Haryana,Hisar,Hansi,Sorkhi,29.0583,76.1089,2020,8.4,1151.0,36,113.0,257.0,5.0,327.0,33.0,60.0,124.0,6.0,1.09,627.2,Good
,5839,Haryana,Hisar,Hansi,Khanda Kheri,29.2089,76.2333,2020,8.5,2706.0,36,390.0,604.0,18.0,388.0,12.0,87.0,445.0,6.0,0.51,1595.8000000000002,Moderate
,5840,Haryana,Hisar,Narnaud,Narnaud,29.1167,75.5667,2020,8.6,2789.0,60,362.0,438.0,155.0,306.0,12.0,67.0,515.0,7.0,0.84,1481.8000000000002,Poor
,5841,Haryana,Hisar,Narnaud,Moth Majra,29.2083,76.0958,2020,8.8,1201.0,60,92.0,118.0,3.3,102.0,37.0,2.0,265.0,3.0,12.85,257.2,Good
,5842,Haryana,Hisar,Bass,Thurana,29.1583,76.1292,2020,8.3,825.0,0,106.0,148.0,0.01,174.0,37.0,20.0,97.0,4.0,1.01,403.4,Excellent
,5843,Haryana,Hisar,Hissar I,Kharar,29.1217,75.8989,2020,8.5,5362.0,72,1007.0,641.0,21.0,296.0,16.0,61.99999999999999,1091.0,20.0,2.32,2671.6000000000004,Moderate
,5844,Haryana,Hisar,Uklana,Uklana Mandi,29.5083,75.8583,2020,8.5,2232.0,24,284.0,441.00000000000006,202.0,337.0,41.0,57.0,375.0,4.0,1.33,721.0000000000001,Moderate
,5845,Haryana,Jhajjar,Salahwas,Salahwas,28.45417,76.475,2020,8.5,1850.0,24,269.0,378.0,51.0,240.0,40.0,34.0,387.0,10.0,0.0,331.8,Moderate
,5846,Haryana,Jhajjar,Beri,Majra Dubhaldhan,28.7,76.49444,2020,7.6,6000.0,0,851.0,1651.0,60.0,2042.0,401.0,253.0,328.0,231.0,0.68,5713.8,Worst
,5847,Haryana,Jhajjar,Beri,Bigoa,28.67222,76.43056,2020,7.8,2660.0,0,454.0,36.0,55.0,581.0,16.0,131.0,225.0,13.0,1.8600000000000003,1148.8,Poor
,5848,Haryana,Jind,Julana,Rojhala,29.36444,29.36444,2020,8.7,1130.0,24,113.0,156.99999999999997,8.0,220.0,24.0,39.0,186.99999999999997,7.0,2.22,1015.6,Good
,5849,Haryana,Jind,Jind,Narwana,29.59444,76.11667,2020,8.2,3350.0,0,454.0,953.0,11.0,621.0,72.0,107.0,571.0,24.0,1.9300000000000002,3374.9999999999995,Poor
,5850,Haryana,Jind,Narwana,Mohal khera,29.63611,76.13056,2020,8.8,2000.0,24,199.0,688.0,5.0,461.0,32.0,92.0,317.0,12.0,1.43,1576.3999999999999,Moderate
,5851,Haryana,Jind,Narwana,Dhandauli,29.8125,76.15,2020,8.4,450.0,12,43.0,0.0,16.0,150.0,12.0,29.0,43.0,6.0,0.29,258.99999999999994,Excellent
,5852,Haryana,Jind,Jind,Kishanpura,21.2953,76.3345,2020,8.5,2950.0,24,397.0,655.0,9.0,400.0,8.0,93.0,524.0,17.0,0.13,1357.4000000000003,Moderate
,5853,Haryana,Jind,Pilukhera,Pilukhera,29.33611,76.4875,2020,8.6,1180.0,24,99.0,63.0,9.0,120.0,24.0,15.0,206.0,8.0,2.25,621.2,Good
,5854,Haryana,Jind,Safidon,Lochap,29.35833,76.42222,2020,8.6,1920.0,24,255.0,137.0,11.0,144.0,168.0,247.99999999999997,328.0,10.0,1.31,1808.2,Poor
,5855,Haryana,Jind,Julana,Brahamanwas,29.13333,76.40833,2020,7.9,1650.0,0,494.0,8.0,13.0,540.0,24.0,117.0,118.0,14.0,0.35,1015.4000000000001,Moderate
,5856,Haryana,Jind,Safidon,Bhuslana,29.42139,76.73417,2020,8.2,1890.0,0,99.0,378.0,7.0,440.0,40.0,83.0,307.0,11.0,0.9699999999999999,1545.1999999999998,Moderate
,5857,Haryana,Jind,Safidon,Karsola,29.13917,76.41417,2020,8.1,1000.0,0,170.0,111.00000000000001,13.0,380.0,48.0,63.00000000000001,75.0,3.2000000000000006,0.59,724.8000000000001,Good
,5858,Haryana,Jind,Uchana,Ghaso Khurd,29.354,76.434,2020,8.2,1060.0,0,199.0,115.0,3.0,340.0,24.0,68.0,99.0,6.0,0.34,504.40000000000003,Good
,5859,Haryana,Kaithal,Rajound,Kathana,29.5458,76.3931,2020,9.0,5170.0,252,978.0,126.0,15.0,670.9999999999999,36.0,141.0,884.0000000000001,14.0,1.41,2212.0,Poor
,5860,Haryana,Kaithal,Kalayat,Balu,29.6514,76.3694,2020,7.911578192252511,,,168.65134576757532,91.51675152688813,37.65293592677345,298.26325853658534,55.41566083213773,38.98887550258472,129.1996111908178,12.37818944636678,0.5903595956592835,770.2337360594795,Excellent
,5861,Haryana,Kaithal,Kaithal,Manaspatti,29.8292,76.3292,2020,8.7,1511.0,72,121.0,178.0,20.0,130.0,16.0,22.0,311.0,8.5,0.4099999999999999,522.4,Good
,5862,Haryana,Kaithal,Gulha,Padla,30.1,76.3,2020,8.8,3321.0,120,439.0,583.0,15.0,310.0,24.0,60.0,637.0,11.0,0.32,1146.2,Poor
,5863,Haryana,Kaithal,Kaithal,Siwan,29.8833,76.3539,2020,8.7,943.0,96,92.0,25.0,11.0,350.0,16.0,75.0,74.0,11.0,0.31,409.40000000000003,Good
,5864,Haryana,Kaithal,Gulha,Titiana,30.0897,76.3297,2020,8.4,521.0,48,21.0,37.0,11.0,240.0,20.0,46.0,34.0,2.9,0.2,305.8,Excellent
,5865,Haryana,Kaithal,Kaithal,Theorak,29.8687,76.4738,2020,8.7,2011.0,84,163.0,307.0,0.42,170.0,16.0,32.0,394.0,10.0,1.17,1353.8000000000002,Moderate
,5866,Haryana,Kaithal,Pundri,Jandaula,29.8889,76.5728,2020,8.6,529.0,48,28.0,20.0,0.01,40.0,8.0,5.0,117.0,2.5,0.64,238.79999999999998,Good
,5867,Haryana,Kaithal,Pundri,Jajanpur,29.905,76.6066,2020,8.6,672.0,60,28.0,34.0,8.9,170.0,20.0,29.0,85.0,7.0,0.33,285.4,Good
,5868,Haryana,Kaithal,Gulha,Rasulpur Ghamri,29.9142,76.2606,2020,8.6,510.0,48,21.0,0.0,11.0,229.99999999999997,16.0,46.0,22.000000000000004,9.0,0.19,218.4,Good
,5869,Haryana,Kaithal,Kaithal,Kaithal,29.7954,76.3993,2020,8.9,1164.0,72,57.0,81.0,10.0,90.0,16.0,12.0,241.0,4.2,5.01,1019.6000000000001,Good
,5870,Haryana,Kaithal,Pundri,Pundri,29.7778,76.575,2020,8.9,1362.0,132,121.0,74.0,20.0,320.0,12.0,71.0,179.0,9.0,0.61,386.6,Good
,5871,Haryana,Kaithal,Pundri,Sirsal,29.8053,76.3941,2020,8.7,2067.0,72,163.0,361.0,0.15,140.0,12.0,27.0,440.0,10.0,0.63,719.9999999999998,Good
,5872,Haryana,Kaithal,Pundri,Kaul,29.8472,76.6614,2020,8.2,175.0,0,7.0,0.0,18.0,60.0,12.0,7.000000000000001,12.0,9.9,0.04,138.79999999999998,Excellent
,5873,Haryana,Karnal,Assandh,Choor Karsa,29.6281,76.6744,2020,8.7,880.0,60,28.0,15.0,40.0,250.0,16.0,51.0,101.0,6.1000000000000005,0.61,231.6,Good
,5874,Haryana,Karnal,Assandh,Gangateri,29.4778,76.5039,2020,8.7,3172.0,72,347.0,673.9999999999999,47.0,390.0,12.0,88.0,530.0,44.0,0.79,1781.6000000000001,Poor
,5875,Haryana,Karnal,Gharaunda,Dingar Majra,29.5028,76.9208,2020,8.5,918.0,36,92.0,151.0,3.4,240.0,16.0,49.0,126.0,12.0,0.51,505.8,Excellent
,5876,Haryana,Karnal,Gharaunda,Balhera,29.704,76.9942,2020,8.6,621.0,48,14.0,84.0,7.0,210.0,20.0,39.0,72.0,4.1,0.91,535.8,Good
,5877,Haryana,Karnal,Gharaunda,Ghari Khajur,29.5333,77.0569,2020,8.6,731.0,48,28.0,91.0,0.03,170.0,44.00000000000001,15.0,114.0,2.3,0.51,483.20000000000005,Good
,5878,Haryana,Karnal,Karnal,Kairiwali,29.6222,77.0417,2020,8.5,485.0,48,14.0,20.0,0.10999999999999999,140.0,20.0,22.0,71.0,3.3999999999999995,0.8799999999999999,368.79999999999995,Excellent
,5879,Haryana,Karnal,Gharaunda,Kutail,29.5861,77.0222,2020,8.6,741.0,60,35.0,37.0,19.0,250.0,24.0,46.0,75.0,5.7,0.39,246.00000000000003,Good
,5880,Haryana,Karnal,Gharaunda,Phurlak,29.55,76.9333,2020,8.5,538.0,24,14.0,19.0,9.0,180.0,16.0,34.0,57.0,4.699999999999999,0.61,242.2,Excellent
,5881,Haryana,Karnal,Nissang,Jundla,29.6431,76.8667,2020,8.7,903.0,72,21.0,10.0,16.0,210.0,24.0,36.0,131.0,14.0,1.58,568.8,Good
,5882,Haryana,Karnal,Nissang,Sambli,29.7583,76.8,2020,8.7,722.0,72,14.0,27.0,8.9,150.0,16.0,27.0,101.0,11.0,0.7,312.8,Good
,5883,Haryana,Karnal,Karnal,Karnal SSRI,29.6833,76.95,2020,8.5,591.0,36,21.0,0.0,5.5,180.0,16.0,34.0,49.0,6.9,0.68,318.40000000000003,Excellent
,5884,Haryana,Karnal,Nissang,Naru Kheri,29.6931,76.9831,2020,8.4,768.0,48,35.0,45.00000000000001,8.6,229.99999999999997,24.0,41.0,81.0,6.0,0.51,279.0,Excellent
,5885,Haryana,Karnal,Indri,kalri Jagir,29.9472,77.1333,2020,8.4,348.0,36,14.0,15.0,0.01,130.0,28.0,15.0,41.0,4.3,0.28,225.60000000000002,Excellent
,5886,Haryana,Karnal,Karnal,Chorpura,29.8069,77.1173,2020,8.4,672.0,36,21.0,167.00000000000003,0.01,170.0,24.0,27.0,85.0,6.2,0.15,308.40000000000003,Excellent
,5887,Haryana,Karnal,,Sabepur,30.1128,77.3648,2020,8.5,627.0,48,28.0,74.0,1.1,160.0,4.0,34.0,94.0,11.0,0.4,284.0,Excellent
,5888,Haryana,Karnal,Nilokheri,Dadupur Khurd,29.7658,76.9722,2020,8.5,538.0,60,43.0,0.0,0.1,170.0,16.0,32.0,61.0,8.4,0.71,339.2,Excellent
,5889,Haryana,Karnal,Karnal,Sekhpura,29.7167,77.0167,2020,8.2,631.0,0,21.0,78.0,0.26,240.0,28.0,41.0,51.00000000000001,6.9,9.3,407.8,Excellent
,5890,Haryana,Karnal,Karnal,Mohidinpur,29.5022,77.0014,2020,8.4,591.0,36,14.0,105.0,9.3,229.99999999999997,12.0,48.0,51.00000000000001,5.3,0.21999999999999997,424.6,Excellent
,5891,Haryana,Karnal,Karnal,Nalvi Kalan,29.6939,77.0986,2020,8.4,659.0,36,21.0,127.0,2.2,270.0,32.0,46.0,38.99999999999999,11.0,0.19,347.40000000000003,Excellent
,5892,Haryana,Karnal,Karnal,Jaroli Khurd,29.7403,77.1042,2020,8.5,410.0,36,21.0,57.0,1.4000000000000001,110.0,12.0,19.0,55.0,11.0,0.38,195.0,Excellent
,5893,Haryana,Karnal,,Amin,29.9053,76.8695,2020,8.6,476.0,60,21.0,12.0,6.0,140.0,12.0,27.0,64.0,6.799999999999999,0.51,211.8,Good
,5894,Haryana,Karnal,,Majra Roran,29.7922,76.7171,2020,8.8,1072.0,84,71.0,14.0,10.0,270.0,16.0,56.00000000000001,147.0,9.2,0.31,315.6,Good
